annotation_id,conversation_id,customer_id,turn_count,D1_context_specificity,D2_action_specificity,D3_dm_redirect,D4_observable_outcome,customer_messages,agent_messages,evidence_complete,action_observed,customer_reaction_observed,dm_redirect,notes
144,2029271,169542,2,0.75,0.0,1,positive_reaction,@116618 there’s no subtitle for some part of storyline in Trapped tv show. Please DM and I’ll show you which part. Thanks! #BeingDeaf,@169542 Thanks for letting us know! Please DM us with more details and we'll get this information to the correct team! ^QJ https://t.co/1XyLaGkcaN,,,,,
145,1152669,391232,4,0.85,1.0,0,positive_reaction,"Delivery of cardboard boxes, in the manufacturers shipping box packed in yet another box by @115830  #inception || @AmazonHelp Will do that now.  Thanks for listening.",@391232 We are always looking for new ways to improve packaging! Help us out here: https://t.co/xPlYoXsQ1z. Thanks in advance! ^KJ || @391232 You're welcome. Thanks for taking the time to help us out! ^EM,,,,,
146,2821581,786358,2,0.25,0.0,0,silence_after_action,Amazon prime music アプリを試してる。楽曲は端末(iPhone)にダウンロードして再生(オフライン再生モード)にしてる。音質に関しては少し残念ながら、プライム対応してる曲ならフリーで聴けるに等しいので強い。,@786358 ご活用いただけているようで嬉しいです。プライムミュージックをどうぞお楽しみくださいませ😄 EK,,,,,
147,2490577,711133,4,1.0,1.0,0,neutral_reaction,Can’t get @116090 prime music to work. Keeps looking me back to “join prime” window but I am a member! || @AmazonHelp Happens on my PC and my phone. App loads to this screen but I don’t see any settings regarding 1click+music https://t.co/dEcsEJO2S2,"@711133 Sorry for the troubles with Prime Music, Tristan! Have you tried clearing your cache and cookies or opening it in another browser/device? Let us know if that resolves the issue or not. We're here to help! ^TH || @711133 Thanks for the information. Please contact us here via phone or chat for live troubleshooting assistance: https://t.co/dNXwBZPiM6 ^GG",,,,,
148,517593,239352,4,1.0,1.0,0,neutral_reaction,"This new delivery service @115821 is using in St Louis FUCKING BLOWS. My packages are delayed EVERY TIME!! I NEED MY SHIT FOR TOMORROW AND NOW ITS A FUCKING WASTE. Thanks a lot 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️ || @AmazonHelp AMZL US...they’ve “attempted” while we watched the lady on the security cam try to open the main front door and then leave when she couldn’t get in on her own. At 3pm, no reattempt before 8pm. https://t.co/LmhIwV0wZu",@239352 Oh no! I hate hearing you've had repeat issues. We're here to help! Who's the carrier you mentioned? You can check here: https://t.co/Y5jpI9ys9c. ^BL || @239352 We appreciate the information. Please send us your details directly here: https://t.co/li88uGyYCf when you have the chance. ^GG,,,,,
149,2683621,754809,4,0.4,0.0,0,negative_reaction,Thanks @115821 for messing up Christmas gifts!! || @AmazonHelp I ordered a pair of brown boots from you all and you sent me the completely wrong brand and completely wrong color twice.,@754809 Oh no! Could you provide a little more insight on the situation?  We're here to help! ^AZ || @754809 Oh no! I'm sorry for the incorrect items in the order. Please give us a call or chat  so we can get this sorted out here: https://t.co/hApLpMlfHN. ^TG,,,,,
150,1404771,446600,3,0.6,1.0,0,neutral_reaction,@115830 have ruined my halloween. Waited all day for a crucial part of my costume || @AmazonHelp The status says due today but customer service said it wouldn't come until tomorrow. Would've appreciated being told that earlier,@446600 I'm so sorry to hear this! What is the latest order status showing? You can check here: https://t.co/aaDyEz1VgE ? ^TH,,,,,
151,572411,254495,3,1.0,1.0,0,neutral_reaction,"@AmazonHelp 
We are in the process of arguing with a less than helpful customer service rep. Our prime account has been hacked and this guy wanted to waste 24 hours with our bank information. Not happy! || @AmazonHelp 24 hours is unacceptable. Our bank account information is in the account and my autistic child uses prime video service. The login email address was changed locking us out. The rep put us on hold and then hung up on us.","@254495 I'm sorry for the frustration! For the best resolution, we collect this information so an Account Specialist can better assist you. Please keep us updated if you haven't received any communication in 24 hours. ^JP",,,,,
152,347497,198755,2,1.0,0.0,0,silence_after_action,Since oct 3 I've placed return request. Yet there is no pick up. What wrong with you guys @115850 and your courier service @149473,@198755 Sorry for the delay. We'd like to help. Kindly report this to our support team here: https://t.co/rS49hgaADF ^AK,,,,,
153,2847434,791919,2,0.45,0.0,1,silence_after_action,"@AmazonHelp have sent a private message to you, can you please check? Thanks",@791919 We've answered your DM ^VS,,,,,
154,601301,262647,8,1.0,0.0,0,negative_reaction,"@115830 absolutely disgusting customer service!! 9 days since my order was placed and NO update where it is. Staff lying to me and still no idea when I'll receive it. 4 phonecalls later and what a waste of time! || @AmazonHelp  https://t.co/p5BvyIq6tc || @AmazonHelp This is the ONLY information that I have been provided!! || @AmazonHelp But tomorrow will be a week since it should have been delivered!! Let's face it, nobody has a clue where my parcel is. Your team has ""attempted"" to make contact with the carrier 3 times and I still have no update. There has been no further information in an entire week! || @AmazonHelp It was due by the 29th but it was apparently out for delivery 27th nov. I've been told to wait until the 5th and then you can issue a refund. I do not want a refund as I need this product and it is now more expensive than when I ordered. It would leave me out of pocket!!","@262647 I'm so sorry to hear this! Can you please let us know what the expected delivery date was for your order? Also, what is the current tracking status showing here: https://t.co/ijxJ9jCwr9? ^JS || @262647 Late parcels are usually delivered the following day by 8PM, but according to the screenshot, it was delayed due to external factors. If you haven't received your parcel tomorrow by 8PM, please reach us via phone or chat here: https://t.co/qy3J24VGxb ^JS || @262647 What was the original delivery date listed on your order confirmation e-mail? When we spoke last, did we have a date that we would be able to discuss additional options for your order? ^AN",,,,,
155,1403283,286684,2,1.0,0.0,1,silence_after_action,@115850 fraud site as neither given my product nor refund my money since 4 Oct and showing just on the way https://t.co/Z4B1Dtn9nV,"@286684 We've responded to you via DM, please check and revert. ^HN",,,,,
156,1366318,438061,3,0.25,0.0,1,neutral_reaction,@AmazonHelp can you possibly dm me || @AmazonHelp Check dms,"@438061 I'm sorry, we're unable to initiate a DM session, but we can be reached via DM using the link below. ^AN https://t.co/1XyLaGkcaN",,,,,
157,1586727,482249,2,1.0,0.0,1,silence_after_action,@AmazonHelp sir i want to know that when i get my cash back.. i ordered my product on 12 oct..?,@482249 We will reply to your tweet over DM. Please wait. ^HR,,,,,
158,990991,354739,7,0.85,0.0,1,positive_reaction,"@AmazonHelp my order is past 4 days of shipping date. || @AmazonHelp You need to be honest with shipping date. If it says my items will be shipped on October 19, then it should be. Otherwise please change the shipping date. https://t.co/5a3SKjWYOP || @AmazonHelp The delivery date is in screenshot. Please change the shipping date. It’s already past 4 days now. || @AmazonHelp Please check and fix the shipping date so that items arrive by 24th or earlier. Thanks!",@354739 I've responded directly to your DM. Thank you! ^AB || @354739 What was the delivery date provided during checkout and in the order confirmation e-mail here: https://t.co/pNIwwLkUGi ^LB || @354739 We do not have access to customer accounts over Twitter. Please keep us posted and let us know if it hasn't arrived by the 24th. ^JM,,,,,
159,2171347,636834,3,1.0,1.0,0,neutral_reaction,@115830 @AmazonHelp I have waited nearly 2 weeks for a reply to an email you said I would have a response to in 3 days. Your delivery || @AmazonHelp I have spoken to numerous people on the phone about this on the day it happened and have heard nothing back. They were passing it to Amazon logistics to come back to us as it was one of their drivers. I have sent pictures of both the damage and the Reg plate,@636834 Oh no! I'm really sorry you haven't been contact yet. We'd like to look into this with you in real time. Please reach out to us via phone or chat here: https://t.co/JzP7hlA23B ^AJ,,,,,
160,1215418,391228,5,0.85,1.0,0,positive_reaction,@115821 please delete my amazon account amazon service is worst || @AmazonHelp nothing is there after 2:40pm today || @AmazonHelp you did not helped me || @AmazonHelp you give false promices,@391228 You can check for our response here : https://t.co/DTSNmGldJf and reply to the same. ^CB,,,,,
161,1006019,357024,6,1.0,0.0,0,negative_reaction,I haven’t received any charger with my product @164902 charge 3 ordered during sale. charging it with USB battery doesn’t last @115850 1 || @AmazonHelp Just connected with Nivedita. She assured me for a resolution as soon as she will get this picked up. Never faced such issue in past. 1/2 || @AmazonHelp It happened first time with me and you are the only website that I trust for online shopping. Hope you will retain that trust.  Thanks SV.,"@357024 Sorry to know you've not received the complete order, Himanshu. Please reach us from here: https://t.co/rS49hgaADF we'll assist. ^SV || @357024 Thanks for letting us know you were assisted. I've noted your comments and will be sure to forward this ^MP(1/2) || @357024 as a feedback internally. Let us know how things go. ^MP (2/2)",,,,,
162,1047230,367524,10,0.0,1.0,1,negative_reaction,"@AmazonHelp Still not solved || @AmazonHelp please solve the issue. || @AmazonHelp Did, and also provide what you asked for. Still show 10 days delivery || @AmazonHelp It's second time I am giving it. No meaning of being prime member || @115850  shows 2-4 days while I place order now says 10 days for delivery","@367524 We have responded to your DM. Kindly check. ^MP || @367524 We'll surely help you. Kindly check your DM for the correspondence from our end. ^AP || @367524 Apologies for the trouble. Please drop your details here: https://t.co/7MICWMGdf8 we'll connect with you on this. ^RB || @367524 We have received your details. Our team will contact you at the earliest with an update. ^GD || @367524 That's strange, kindly connect with us here: https://t.co/UMEYKKSUWj and we'll be happy to help. ^SH",,,,,
163,2600874,736195,4,1.0,1.0,0,negative_reaction,@AmazonHelp I have a 16.08 charge (AGAIN) and I can't figure out what it's for. HALP MEEE! || @AmazonHelp Well duh. I know you can't but I can never find your contact info for help. 😂 Thanks.,"@736195 Hi Tristan, We'd love to help however we can not view your account over Twitter. Can you to contact us directly here https://t.co/hApLpMlfHN and we'd be happy to look into it for you. ^KK || @736195 OK. 😊 Keep us updated. ^CR",,,,,
164,1412522,448242,8,0.4,0.0,1,negative_reaction,"Not happy with @117634 and Audible support. #Worthless. #badcustomerservice . || @AmazonHelp Fire HD8 tablet 7th gen, loses audible books every time I try to see my downloaded books without a network. Happened five times. 3 calls. || @AmazonHelp Only happens on this one device. Tonight could not see my library online for an hour, then poof, they were there. Audible app is bad on hd8. || @AmazonHelp can't answer in 140 characters. Can you call me at number in my account - __email__","@448242 I'm sorry we've let you down. We'd like to assist. Can you tell us more about what's going on? ^LL || @448242 Understood! Here are some helpful troubleshooting tips: https://t.co/ymdR9TR5ja ^VB || @448242 Hmm..what information was provided when you contacted us? ^BL || @448242 I'm sorry, we don't have account-access via Twitter. Please explain the issue in further detail via DM using the link below. ^EA https://t.co/1XyLaGkcaN",,,,,
165,2371340,684234,13,0.25,1.0,1,neutral_reaction,I still haven’t rcvd my Yankee fitted @AmazonHelp || @AmazonHelp It was supposed to be delivered yesterday than it said today and still nothing || @AmazonHelp It says just now a delivery attempt was made @9150:37 pm but I was home and didn’t hear a thing...no one knocked on my door || @AmazonHelp I just checked outside and there is no delivery notification whatsoever || @AmazonHelp It was USPS || @AmazonHelp No can I DM u ? || @AmazonHelp Ok I’ll call CS,"@684234 Thanks for reaching out to us! I'm sorry you haven't received your item yet. Have we missed the estimated delivery date provided in your confirmation e-mail? ^HM || @684234 We try to have your orders delivered as soon as possible, but it sounds like we missed the mark on this one. What is the current tracking status shown here: https://t.co/q4LAMZ3tbE? ^JS || @684234 Sorry to hear that, deliveries will generally run til 8PM. It is possible that the item was scanned as delivered prematurely and may still yet show up. Which carrier was assigned to that order as shown here:  https://t.co/Y5jpI9gRhE ^CH under order details? || @684234 Have you had a chance to reach out to us in regard to this occurrence: https://t.co/CYqkdUakWJ? We can reach out to the carrier on your behalf.  ^GM || @684234 We don't have account access through Twitter so the link provided will be the best course for a resolution, but we'd be happy to take the DM! ^AY https://t.co/1XyLaGkcaN || @684234 Keep us posted! We want to make sure this issue gets resolved for you! ^BN",,,,,
166,2273829,661383,7,0.75,1.0,1,neutral_reaction,"@115851 @115850 @AmazonHelp
#Amazon Transport Service  worst #courier . U shud focus on ur core strength managing the #Website not courier.
Leave the courier service to experts. Amazon Transport Service in #Hyderabad sucks 👎👹 || @AmazonHelp Hi details have been updated on above shared link. But it is becoming a #stressfulday 😩 #shopping #experience on #Amazon . Your #DeliveryDriver guys should not lie about #Delivery attempts. Very #unprofessional #CustomerService 👎 || @AmazonHelp RIP @115821 @115850 @117795 #AmazonIndia #AmazonTransportServices #Hyderabad || @AmazonHelp 🤛","@661383 I'm sorry about the situation. We've responded to you via DM. ^SG || @661383 Thanks for confirming. As you have shared your details, we will get back to you at the earliest. ^JS || @661383 I get you being disappointed, Sisir. As you've shared your details, our team will check and get back to you with an update soon. Request you to wait. ^NK",,,,,
167,2290886,665417,4,0.6,1.0,0,neutral_reaction,"@AmazonHelp Luckily not, but that's hardly the point. If it had been made of paper it would have been severely damaged. || You think this is acceptable @115830? For your couriers to leave parcels outside our door, with no note, in the rain like this?! I do not. #amazon #sortitout https://t.co/czVqnlTGq7","@665417 Have you had a chance to reach out to our Customer Support team to leave carrier feedback? If not, please contact us here: https://t.co/JzP7hlA23B ^ME || @665417 Sorry to see this - is the item damaged ? ^TD",,,,,
168,989004,318369,7,1.0,1.0,1,neutral_reaction,"Biggest fraud ever in online shopping,promised 3 times that faulty product will be picked up bt no responese @115850 @4031 https://t.co/WFnL2ggTMi || @115850 @4031 Pls dont buy any product from amazon or u will be the sufferer @115850 || @AmazonHelp I have shared my details 3 times already",@318369 Sorry to know about the pickup issue. Please share your details as requested via DM and we'll have the concern checked. ^KA || @318369 the link shared via DM and we'll reach out to you. (2/2) ^GK || @318369 I just checked and we haven't received your details yet. Request you to resubmit your details in (1/2) ^GK || @318369 Seems like you've had an unpleasant experience with us. Could you elaborate so that I can assist you accordingly? ^AU,,,,,
169,1578335,486090,4,1.0,1.0,0,positive_reaction,"@AmazonHelp trying to cancel two Amazon Digital Orders that were made in error (due to 1-Click). Can you help || @AmazonHelp Thanks very much, now sorted",@486090 I'm sorry for the frustration! Please reach us via phone or chat so we can look into this: https://t.co/oGDklGgbCZ ^SJ || @486090 Not a problem! Let us know if you have any other questions or concerns. We're always here to help! ^AL,,,,,
170,377468,205570,2,0.45,0.0,1,negative_reaction,"@AmazonHelp habe ein Problem, kann mich nicht mehr einloggen, Passwort zurück setzten funktioniert nicht. Habe bereits eine DM geschrieben.",@205570 Guten Morgen! Haben dir per DM geantwortet. Ganz lieber Gruß ^TG,,,,,
171,939365,342674,13,0.75,1.0,0,negative_reaction,"@115821 @AmazonHelp I may just have one of the worst and most disappointing orders with your company. I honestly hope it gets resolve. || @AmazonHelp Order a collectors edition, said there was a problem with address delivery when everyone of my other orders have been delivered no issue. || @AmazonHelp To continue as I’m looking on your site now seems like the items out of stock and sold out 🤷🏻‍♂️ so I can’t replace my order || @AmazonHelp Said it’s sold by you guys. || @AmazonHelp There is no carrier the items been return the only thing I have is he order # and the prices details || @AmazonHelp Not U.K, just regular U.S || @AmazonHelp I’ll email will respond tomorrow about to work thank you.","@342674 Could you provide us with a few details about the issue without giving personal info? We'd like to help any way we can. ^WM || @342674 Who is the listed carrier for this recent order? You can review these details here: https://t.co/Y5jpI9gRhE ^WM || @342674 When you check the tracking info, who's the carrier? Here's a list of carriers if you need: https://t.co/Ws30Y0VSHM ^DW || @342674 Just to clarify, are you ordering from https://t.co/nUUp5MLhYl (.co.uk, .ca)? ^WM || @342674 We'd like to take a closer look. When you have a moment, please reach out to us here: https://t.co/hApLpMlfHN ^AB || @342674 Okay, please keep us posted! ^GR",,,,,
172,957569,347203,22,0.5,1.0,0,negative_reaction,"@AmazonHelp @AmazonHelp Sent my reply,refund my money asap. || @AmazonHelp Thanks @AmazonHelp This is the first time I am facing any such issue with Amazon. || @115850 @115821 Will you reply my query on order no 407-3578652-0423541 ? Lately I am experiencing issues with your service. || @AmazonHelp @AmazonHelp Reply was done without carefully looking into problem, tired of explaining, didn't get refund for one of the two items. || @AmazonHelp @AmazonHelp @115850 Why cant you see the history and understand the issue before replying,Why making me explain the same thing 100 times? || @AmazonHelp I sent the reply to the email already @AmazonHelp || @AmazonHelp @115821 @AmazonHelp Ohh God I dont know how to explain you guys,very irritating. On this I replied and gave my feedback already. 1/2 || @AmazonHelp Any updates on these ? @AmazonHelp || @AmazonHelp @AmazonHelp @115821 @115850 I already connected here and found absolutely no progress. || @AmazonHelp I guess I received the refund yesterday. Thanks @AmazonHelp . This was the first time I faced such issue.Usually Amazon is good.","@347203 We have received your details. We would work on it and respond to you at the earliest. ^SB || @347203 You're welcome! We'll be sure to sort this out for you at the earliest. ^SA || @347203 order/account details as we consider them to be personal information. Our Twitter page is visible to public. ^PB (2/2) || @347203 Apologies. Kindly connect with us here:https://t.co/vlvfJr4nN9 and we'll look into it. Also, kindly do not share your ^PB (1/2) || @347203 Apologies for the same. Kindly connect with us here:https://t.co/vlvfJr4nN9 and we'll get this checked for you. ^PB || @347203 If you've replied to the email sent. I'm sure our team would reach out to you soon with an update. ^VM || @347203 We're unable to check the details. I'd request you to reply to the email from us for further information on your refund. ^JC || @347203 You must have received a correspondence here: https://t.co/8DAc119Io4. Please check &amp; reply for any further assistance. ^BS || @347203 We can't access your account details from Twitter. Please reply to our emails for further updates. ^HA || @347203 We've sent a correspondence to your registered email address. Please check and you may write back to the same. ^SQ || @347203 Sorry for the inconvenience. Please drop in your details here: https://t.co/beaaDm0muc. I'll look into it for you. ^ST || @347203 Thank you for sharing the information. Happy shopping! ^GU",,,,,
173,279673,182668,7,0.75,0.0,1,negative_reaction,It's a sad state of affairs when @115821 @amazonhelp don't care about customer service. Seriously considering never using them again. || @AmazonHelp You completely messed up an order which has now caused me significant issues. Speaking to support via chat was a complete waste of time. || @AmazonHelp I really can't be bothered to go in to it all again plus Twitter is limited to 140 so not enough space. Feel free to call me if you like. || @AmazonHelp I've just DM'd you my mobile number.,"@182668 That doesn't sound good, what happened? ^AS || @182668 Sorry to hear it Richard- What was advised when you spoke to us on chat? ^NV || @182668 We would not have access to your account to reach out to you. Perhaps DM us so we may look into this. ^CR",,,,,
174,277149,182220,12,0.85,1.0,0,negative_reaction,@115850 let me know wen u r goin 2 deliver my product. Its for diwali 😡😡😡😡 || @AmazonHelp Order was placed on 7th. Let me knw hw much time u take to deliver 13 days As it will be arriving on 21st n check order || @AmazonHelp Asked ur CSR to update number why d hell it is saying courier unable to locate why no call || @AmazonHelp Will I get a call on the number I have provided or not just tell me that || @AmazonHelp They haven’t given a cal,"@182220 We ship the products to meet the estimates, could you please tell us if we've missed the estimated delivery date? ^HN || @182220 We ship the products to meet the estimates. Please wait till the estimated delivery date for the delivery. ^HN || @182220 However, if the order is not delivered to you by the estimated delivery date, please respond to us and ^SU(2/3) || @182220 we'll assist you accordingly. ^SU(3/3) || @182220 If you've updated your contact number, our delivery agent will give a call to you before delivery. ^SU(1/3) || @182220 When the product is ""Out for delivery"", our agents will get in touch with you. However, If the delivery date is missed 1/2 ^NK https://t.co/1XyLaGkcaN || @182220 you may reach out to our support team here: https://t.co/vlvfJr4nN9 for further assistance. 2/2 ^NK",,,,,
175,392650,200713,3,0.75,0.0,1,neutral_reaction,@115850 hey can you follow me so that i can DM you details? I am winner of a contest by you and @200714 || @AmazonHelp Not you @115850,"@200713 Irrespective of us following you or not, you can still DM us, we'll be glad to help. ^MP",,,,,
176,2332366,355539,6,0.6,0.0,0,neutral_reaction,"@AmazonHelp una pregunta, cuando van a publicar el libro de Queen en 3D en español? || @AmazonHelp Es que ya cheque y en Amazon México aun no está y en Amazon España ya está ☹️ || @AmazonHelp ✔️✔️ || @AmazonHelp Hay algún número donde pueda contactarlos? Por lo que veo en mensajes no se lo puede hablar bien","@355539 Hola, Luis. Las novedades sobre nuestros productos se anuncian en el sitio web, por lo que te sugiero estar al tanto. ^JQ || @355539 Puedes entrar en contacto con nuestro Servicio al Cliente a través de este enlace: https://t.co/beR78zMMYB ^CR",,,,,
177,152021,150738,2,0.6,0.0,0,silence_after_action,Who knee it was only one day until Monday 🤔 @115830 https://t.co/7SIJGq87Lv,"@150738 One-Day Shipping refers to the time taken to arrive, in business days, once your order has been shipped. Product availability, additional preparation time, and carrier capacity can all affect your delivery date. Learn more here: https://t.co/cZejAwj4yo
 ^JF",,,,,
178,372882,204361,2,1.0,0.0,0,silence_after_action,"@AmazonHelp Ordered this item directly through Amazon, and unfortunately,turned up with a chip in the Blu-Ray case. Any chance of new case? https://t.co/7wPjxEFqlZ","@204361 Hi there, Marc. I'm so sorry to see this! You can explore return/replacement options here: https://t.co/9VAKt1AJ0c ^HC",,,,,
179,1672598,509053,3,0.75,0.0,0,silence_after_action,"@115850 you got the money,no one to care where the docket is. Its 11 days late and count is on,yet my hands empty. Nice service amazon.",@509053 Sorry to know about the delay in the delivery of the order. We'd like to help. ^AK (1/2) || @509053 Kindly report this to our support team here: https://t.co/rS49hgaADF ^AK,,,,,
180,2169497,636416,3,0.85,0.0,1,positive_reaction,Which @115821 account do i talk to for customer service on Prime products? Would love to DM someone. || @AmazonHelp Message sent! Thanks,@636416 We're here to help! Feel free to DM your questions or concerns for further assistance. ^SH,,,,,
181,363700,171193,2,0.7,0.0,0,silence_after_action,@AmazonHelp How to remove previously watched data on prime video India,@171193 Please follow the mentioned steps. Hamburger menu-settings-clear video search history. Hope this helps! ^YP,,,,,
182,276124,181963,5,0.4,0.0,0,neutral_reaction,実物 新品 ルーマニア軍ウールロングコート /sljp03704101 (日本サイズM相当) ノーブランド https://t.co/0s39W1rxXA @116313より || @116313 普通にレディースロングコート買うよりもこっちの方が暖かそうだからほしいかも…Mサイズ少し大きいけど || @AmazonHelp 巻き込みリプライ失礼しました！！ありがとうございます！,@181963 Amazonをチェックしていただきありがとうございます！気に入ったコートが見つかりますように☺️SK || @181963 巻き込みリプまったく問題ないです☺️Amazonをみてくれているんだなーとうれしくなってついリプライしてしまいました！びっくりさせてしまいまして失礼しました。ごゆるりとお探しください💕 SK,,,,,
183,393104,209092,3,1.0,1.0,0,positive_reaction,"@117795 What’s with the new deliv charges? Used to be free with $20 order, now it’s at least $6 plus tip? $11 extra? Not worth it. 👎 https://t.co/Ad5mpDgAju || @AmazonHelp Will do! Thank you! 👍👏👏👏","@209092 Hey, Juliana! I'm sorry the free 2-Hour Delivery options aren't showing. Please use the contact us feature in the app! ^AJ",,,,,
184,315312,191269,3,0.85,1.0,0,silence_after_action,"@115850  Order# 403-4103479-3769907
Rcvd sms that prodct is dlvrd  cld cust care ystrdy.... but no reply","@191269 Sorry to know you haven't received your package. Kindly fill this form: https://t.co/GIJyeYqKE0. I'll contact you soon. 1/2 ^PS || @191269 Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public. 2/2 ^PS",,,,,
185,271245,180713,4,0.85,1.0,0,positive_reaction,"today I had to help the amazon delivery guy figure out how to scan the package he was delivering to us. so basically i work for amazon now || @AmazonHelp no, thank you. Is there a uniform for work? Or is it just business casual? || @AmazonHelp no thank you. Is there a uniform for work? Or is it just business casual?","@180713 We'd like to look into this further, please provide your contact info, and order details here: https://t.co/WoLGQdscf6 ^AG",,,,,
186,1370164,438934,10,0.0,1.0,1,neutral_reaction,@AmazonHelp I need help. || @AmazonHelp I can DM you or you can DM me but I need some answers. Now. || @AmazonHelp I ordered an item Monday morning for 1-day shipping for a trip this weekend. It says it’s gonna be delivered today by 8PM and ...cont. || @AmazonHelp ...and still hasn’t shipped. There’s an hour and half left and I’ve wasted my whole evening waiting when I should have left hours earlier || @AmazonHelp https://t.co/05ImsA2I1L || @AmazonHelp Waited 20 minutes to be told the item is out of stock. What a joke. Time was completely wasted...,"@438934 Thanks for reaching out to us today, Mitch! What can we help you with? Please don't include any personal account information! ^ML || @438934 Hey sure you can message us here! ^LS https://t.co/1XyLaGkcaN || @438934 I'm sorry for the wait you've been through! Could you provide us a link to the item so we may check the current availability? ^WM || @438934 The main detail page lists another seller now. We'd like to help! Please contact us via phone/chat here: https://t.co/hApLpMlfHN ^AJ",,,,,
187,1349080,434614,4,0.0,0.0,1,positive_reaction,@AmazonHelp Got cashback thanks || @AmazonHelp haven't received  amazon pay cashback.did 1st jio recharge of 399 using amazon pay today.pls help || @AmazonHelp Ok.thanks,"@434614 We've responded to your query via DM, please check. ^HA",,,,,
188,596787,202509,5,0.75,0.0,0,neutral_reaction,"@AmazonHelp Kann es sein, dass ein Echo nur 1x in eine Multiroom-Gruppe gesetzt werden kann? Habe 3 Echos. 1 im EG und 2 im 1.Stock. Würde gerne Gruppen „Überall“ und „1.Stock“ einrichten. Aber wenn ein Echo in einer Gruppe vorhanden ist, kann er nicht noch in eine andere Gruppe. || @AmazonHelp Das beisst sich aber irgendwie mit der Möglichkeit, mehrerer Gruppen zu erstellen.  Oder wie viele Echos hat ein Durchschnittskunde? -Das muss doch mal geändert werden. || @AmazonHelp Danke 😉","@202509 Hi, du kannst ein Echo-Gerät nicht zu mehr als einer Multiroom Musik-Gruppe hinzufügen. Weitere Informationen findest du gleich hier: https://t.co/QWbC5YqsrK Gruß ^MI || @202509 Durchschnittszahlen sind mir hier leider nicht bekannt 😅 Ich gebe dein Feedback gerne weiter! ^MI",,,,,
189,1261189,415451,4,0.6,0.0,1,neutral_reaction,Why won't it let me sign in to @115830 || @AmazonHelp Can we take this to DM's please?,"@415451 I'm sorry to hear you're having trouble signing in, Declann! What error message are you receiving? ^HC || @415451 You can DM us using the link below! ^NC https://t.co/1XyLaGkcaN",,,,,
190,162096,153421,2,1.0,0.0,0,silence_after_action,@115830 said they couldn't deliver a parcel today because no one home. Husband and son veg to differ - now I've no parcel :-(,"@153421 I'm very sorry you never received your parcel. We're unable to access your order and account via Twitter. At your convenience, give us a shout here: https://t.co/JzP7hlA23B We'd be happy to assist with your order in real-time. ^SK",,,,,
191,1290981,421900,6,0.6,1.0,0,positive_reaction,#BADCUSTOMERSERVICE from @115830-awful. Failed to deliver my sisters wedding present so I now have nothing. Spent months researching 😢 || @AmazonHelp Give you 24 hours to get back to me - wedding saturday morning! #TOOLATE #NEXTDAYDELIVERY || @AmazonHelp Been on Amazon live chat for 1.5 hours and not resolved. So disappointed and has ruined the surprise for my little sister on her wedding day,@421900 That's not the experience we hope for. What options/info did we offer when you contacted us? ^GG || @421900 We'd like to look into this with you in real time. Please contact us by phone or chat here: https://t.co/JzP7hlA23B ^AJ || @421900 Letting you down is never our intent! Are you on chat currently? What options have been given? Please keep us posted! ^DG,,,,,
192,1245446,401286,8,0.85,1.0,0,negative_reaction,@115821 AMZL 2 days in row failed delivery! Use @81 or @115817 if want your @115821 stuff. #CustomerService @AmazonHelp || @AmazonHelp Yes. Order yesterday not delivered. Order today not delivered. &gt;$300 lost. Refund &amp; resend via @81 or @115817. || @AmazonHelp @81 @115817 @115821 AMZL disaster. Lost orders in 2 states. Spent 2hrs begging for @115817 or @81 &amp; they use AMZL again! || @AmazonHelp @115821 WHY USE AMZL FOR MY ORDERS GIVEN ISSUES? @115821'S OWN CUST SERVICE SAYS THEY ARE PROBLEM (SEE ATTACHED) https://t.co/bmaVBoNzLN || @AmazonHelp @115821 @115817 &amp; @81 please help @115821's AMZL. A kid with a wagon could do better.,"@401286 We're sorry for the experience you've had; have we missed the delivery date with your recent order: https://t.co/Y5jpI9gRhE? ^WM || @401286 We're here to help, but we can't access your account via twitter.  Please give us a call or chat here: https://t.co/hApLpMlfHN ^JD || @401286 Our team would like to take a second look at this for you, please send us your info via this link: https://t.co/hDKxxbraIx ^JR",,,,,
193,1384077,442102,4,0.85,1.0,0,neutral_reaction,Very disappointed with @115821. My order was supposed to come in today 😡😡😡 || @AmazonHelp Delayed,@442102 We'd like to help. What does the most recent tracking information for your order state here: https://t.co/q4LAMZ3tbE? ^GG || @442102 Have you received an updated delivery date? Who's the carrier listed here: https://t.co/Y5jpI9gRhE? ^KP,,,,,
194,2828831,787797,2,0.6,0.0,1,silence_after_action,@115850 Hi team. REgarding #AmazonPay &amp; #Mobile Recharge I had DMed you. Kindly check and respond. THank you.,@787797 Thanks for writing to us. We'll reply to you via DM. ^SG,,,,,
