annotation_id,conversation_id,customer_id,turn_count,D1_context_specificity,D2_action_specificity,D3_dm_redirect,D4_observable_outcome,customer_messages,agent_messages,evidence_complete,action_observed,customer_reaction_observed,dm_redirect,notes
141,2827333,787523,2,1.0,0.0,1,no_action_observed,"@119356 
Haven't got any follow up or cashback even though ample of reminders to Amazon Customer Service.
Order # 402-3583162-6473110
Order # 402-8532082-6637114
@AmazonHelp
@18220
@116327
#falseadvertising","@787523 We're following up on your concern via DM. Please refer. Also, please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^VN",,,,,
142,578409,256161,2,0.4,0.0,0,no_action_observed,"朝、届いたのは『Amazon Fire TV STICK』でした。

今夜のAbemaTVの林檎さん出演番組をPCやスマホじゃなくTVで見たかったのよ。

Wi-Fi接続の初期設定の段階で数字の1と英数字のlの小文字の入力を間違うという初歩的凡ミスを犯したザイオンさん👓( ￣▽￣;)

これいいね👍大画面で見られるって快適✨😆 https://t.co/pazimxIH2w",@256161 Fire TV Stickのご購入ありがとうございます！（映像は大きな画面で観る方がいいですよね♪）Oo｡.(´-`*) TN,,,,,
143,2602238,735945,14,1.0,0.0,1,negative_reaction,"@115850 why is order cancellation such tedious job,is it purposely done to discourage even genuine buyers? And why you discourage telephonic conversation || @115850 Totally disappointed with amazon || @AmazonHelp Not satisfied, please call....you have not confirmed regarding order cancellation.. please call, please call || @AmazonHelp Please call immediately || @AmazonHelp Sir,I am surprised that Amazon India refused to speak regarding order as if to force the item on the buyer.There is no choice at all for personal https://t.co/Ob2xF5x2kW disappointed and that is frustrating || @AmazonHelp I repeat I am not satisfied, please call me || @AmazonHelp I repeat I am not satisfied. please call || @AmazonHelp Despite my cancellation Amazon in have deppached item.I didn't receive any other mail except confirmation of despatch.please cancel, repeat cancel the despatch. || @AmazonHelp If I am forced to buy,I will be never happy.","@735945 We've responded to your query here: https://t.co/kuQJClot0Q. Kindly check. ^PS || @735945 You can respond to the correspondence you have received. We will assist you further. ^JS || @735945 We've responded to your query via DM, request you to check the same. ^SH || @735945 We're unable to reach you via this medium, Kumar. Please respond to our email so we could take it from there. ^JC || @735945 I'm sorry about the disappointment. Kindly connect with us here: https://t.co/vlvfJr4nN9 we'd like to help. ^SG",,,,,
144,1701059,515796,6,1.0,1.0,0,positive_reaction,"@AmazonHelp 3rd order in 2 weeks that didn't meet the ""guaranteed"" prime delivery date. Why bother making promises you don't keep? || @AmazonHelp No, it's a trend with Amazon not meeting its guaranteed shipping promises. AMZN doesn't turn over merch to delivery company in time. || @AmazonHelp I.e. Heater that was supposed to be delivered today, not given to UPS until this morning. || @AmazonHelp The standard copy/paste answer, sorry, but sometimes shipping isn't updated, give it a few days &amp; then contact us again if the package doesn't show up blah blah blah.  However, I did contact AMZN again &amp; now am returning it for being late, so it's resolved. Thank you though.",@515796 I'm sorry! Is this a trend with a certain carrier? Please check under tracking: https://t.co/Y5jpI9gRhE ^WT || @515796 What info/options have been provided when you've contacted in about this issue? ^AR,,,,,
145,915403,337355,10,0.85,1.0,1,positive_reaction,"Is it actually possible to contact someone at @115830 to follow up a botched order? #amazon #online #CustomerService || @AmazonHelp Hi
Incomplete order. 1 item instead of 3. Someone from Amazon help has now contacted me. Thank you 😊 || @AmazonHelp Thanks. Much appreciated 👍 || @AmazonHelp The person dealing with this is from https://t.co/3afNyodImy is this correct? || @AmazonHelp Yes I have. I'm now contacting my bank to cancel my card.","@337355 Hi Neil. Without giving account or personal details, can you explain what's wrong? ^RL || @337355 Hi, thanks for the update! We're pleased to hear this is now being taken care of for you. ^TS || @337355 Enjoy the weekend! ^BM || @337355 Hi, that's not an Amazon handle. We don't ask for any personal info via Tweet/DM. Have you been contacted by this handle? ^TS || @337355 Hi Neil, you may wish to reset your password also: https://t.co/iJjtP9M7Ci The handle has now been reported. ^TS",,,,,
146,2379749,334910,4,0.85,1.0,0,neutral_reaction,"@AmazonHelp curious where my refund is. Item got lost last week, supposed to be delivered last Tuesday via Amazon. Got a refund started Thursday evening. Still nothing. || @AmazonHelp Yeah received an email for three items to be refunded all processed on the same day. One refund has already been received (received over the weekend). Stuff still states delivery date of November 9 but provides option to start a refund or cancellation.","@334910 I'm sorry about the wait, Michael! Refunds typically take 3-5 business days to process. Did you receive any e-mail updates about your refund here: https://t.co/W90WottGrJ? ^SH || @334910 We'd like to take a closer look into this with you. Please reach us by chat or phone for direct assistance via our Contact Us page here: https://t.co/hApLpMlfHN  ^SE",,,,,
147,2710355,761040,3,0.75,0.0,0,neutral_reaction,"@115821 packaging fail. :( my child knew what was in this box immediately. Batmans cave. Guess ""santa"" won't be bringing this one..mom and dad will. #failure #amazon https://t.co/tuR7KB8Xw2 || @AmazonHelp I did, but didn't alltach the photos.",@761040 I'm sorry the surprise was ruined. Please be sure to share your feedback with our packaging team: https://t.co/vIWWNKncUA ^KB,,,,,
148,726333,293989,3,0.85,0.0,0,positive_reaction,"Amazon order update, despite being home all day waiting on the package amazon carrier claims to have tried delivery TWICE. Uggh. || @AmazonHelp Already sent a message through customer service, but thanks for the response.",@293989 Sorry to hear that. Get in touch here:  https://t.co/hApLpMlfHN  and we'll be happy to help. ^RS,,,,,
149,2279714,662767,2,0.5,0.0,1,no_action_observed,@AmazonHelp how can I return a gift card?,"@662767 We've responded to your DM, Santiago. Please let us know if you have any further questions. ^KB",,,,,
150,1936464,148571,3,0.45,0.0,1,positive_reaction,"Hey @AmazonHelp need help, kind of urgent. Pl refer to my msg || @AmazonHelp Thanks","@148571 We've responded to your query via DM, request you to check the same. ^SH",,,,,
151,1608593,158377,6,0.4,1.0,1,neutral_reaction,@115850 pls respond to DM. :) || @AmazonHelp I haven’t received a reply. ??? || @AmazonHelp 😇❣️ || @AmazonHelp Any update ? :),"@158377 We've responded to your DM, kindly check and revert. ^OS || @158377 We've escalated the details to our team internally. We'll reach out to you once we have an update. ^GK",,,,,
152,1736150,131779,10,0.85,1.0,0,neutral_reaction,"Hi @AmazonHelp - is it possible to get help on an order I haven't placed yet? Your website doesn't seem to allow it. || @AmazonHelp Trying to get free standard locker delivery to my office building but it's not offering it to me. Faust or Katy lockers. || @AmazonHelp No error, just wants to charge me for next day locker delivery. I just want free standard delivery. Available at other lockers. || @AmazonHelp No use at all. Already seen that which is why I came to you. || @AmazonHelp I do, but I don't want it sent elsewhere as it's heavy || @AmazonHelp Order cancelled.","@131779 Are you getting an error message?^CD || @131779 Hi Ben- Locker delivery might not be an option for this item? Are you receiving any error message? ^NV || @131779 Thanks for confirming, Ben! Please review the following helpful info: https://t.co/uE56TDmn7j. Let us know if this is helpful! ^SD || @131779 Sounds like it is unavailable at this Locker: https://t.co/6ZH03m2uWC Do you see free shipping when you select another address? ^AF",,,,,
153,1721717,521007,7,0.6,0.0,0,negative_reaction,"okay companies in foreign media markets if you're gonna pull youtube uploads of your stuff please allow me a way to buy it legally || and hey @amazonhelp i get US accounts should use the US store for multi-market media but please let me use the JP store for JP-only content || @AmazonHelp digital content, specifically looking at this artist https://t.co/fbVKRrcKD0 but the JP site won't allow me to sign in with my email address || @AmazonHelp yeah, that's the part I'm lamenting haha. there is content that i want to buy legally but i can't give them my money because i'm in the US",@521007 Are you located in the US? Are you trying to use digital content on .co.jp or buying physical items? ^PK || @521007 there are geographical restrictions for digital content 2/2 ^TP || @521007 Hey. To access https://t.co/st4oU5QbhP you'll need to set up an account on https://t.co/st4oU5QbhP. Please bear in mind1/2^TP,,,,,
154,1120423,384338,4,1.0,0.0,0,positive_reaction,"@115821 why are you still carrying suppliers like NEWCHIC? From China..fraudulent company!! 
They will not refund, send wrong colors.fraud || @AmazonHelp It was a third party from china! You guys settled it...thank you..but I see another one on doing the same thing-newchic.","@384338 Sorry for your previous experience with us! Have you had a chance to leave seller feedback: https://t.co/FkGWGmmsHj ^JZ || @384338 Just to confirm, are you also having an issue with an order from the new seller? ^BH",,,,,
155,2332742,675203,10,0.75,0.0,0,negative_reaction,@115850  @AmazonHelp y u r not providing the exchange facility to one among the smart cities of India n city of destiny VISAKHAPATNAM - AP || @AmazonHelp Hope it makes a positive impact and made this facility available Asap || @AmazonHelp It may b dynamic but still it's an competitive era and a huge competitor to u like @118702 is providing it easily den y can't u? || @AmazonHelp That too @115821 is a globalised one compared to flipkart so wat makes u to still reply reasons about buy back dealers and their acceptances || @AmazonHelp Thank you and have a nice day,"@675203 Due to certain carrier restrictions, the exchange offer is available in only select pin codes. I'll be sure to 1/2 ^AP || @675203 forward your feedback to our concerned team internally. 2/2 ^AP || @675203 Certainly hope so. Exchange Offers are dependent on our buyback partners and hence is dynamic according to the pincodes. ^AB || @675203 As mentioned, we'll be sure to forward the feedback to the concerned team and work on it. ^AP || @675203 You're welcome, Rajasekhar. Have a nice day. ^KA",,,,,
156,2724491,632916,3,1.0,0.0,1,neutral_reaction,"@115850 has lost its credibility to provide the product in time. Third time it has happened with me. 3 calls, 3 DMs, 1 mail and still you are contacting your courier team. #Noresponsibility #BadExperience #GiftNotDelivered @AmazonHelp || @AmazonHelp yes,  tracking ID is 967100274680 and Order Id: 404-2150215-3849126","@632916 My apologies for the experience you've had, Gaurav. We certainly did never wanted you to face such trouble. We will have this checked further. Please let us know if you've filled in your details via the link provided to you over the DM. ^KS",,,,,
157,1203447,199062,2,0.75,0.0,0,no_action_observed,@115850 @AmazonHelp Ordered Blue Kurta for Men. Got Pink Kurti for Women. What is this?? Attached snapshots.  Kindly exchange ASAP. https://t.co/dbSLJJ5ZQs,@199062 Apologies for the inconvenience. Could you please report this to our team here:https://t.co/2t6DQoUmNZ for further assistance. ^PR,,,,,
158,530086,242754,2,0.25,0.0,0,no_action_observed,"あまりにも寒気きつかったのでインフルという目もあるなとおもって体温計をあらためて prime now
 で注文した。",@242754 Prime Nowのご利用、ありがとうございました。体調が優れないときには無理などせず、いつでもPrime Nowを頼ってください！ EK,,,,,
159,279987,182733,2,0.15,0.0,0,no_action_observed,ミニスーファミ返送中って…Amazon_(:3 」∠)_,"@182733 このたびは、ご迷惑をおかけし申し訳ございません。
本件についてご注文いただいたお客様に後日https://t.co/st4oU5QbhPよりご連絡を行わせていただきますため、そのご連絡をお待ちいただきますようお願いいたします。ET",,,,,
160,848196,321574,4,0.75,1.0,0,positive_reaction,@117634 How do I export the notes I have been on the couple of books? I can't find any straight forward way at all. HELP. || @AmazonHelp Sorted. Thanks!,"@321574 Please reach to our support team here: https://t.co/tc3VJIYzxn and we'll check this. ^HN || @321574 You're welcome, Rishi! Do keep us posted for further concerns. ^HD",,,,,
161,511713,237641,2,0.6,0.0,1,no_action_observed,@AmazonHelp Is it possible for you to DM me so I can ask you a question concerning an email I got?,"@237641 Hi! To DM us, just message us using the link below! ^WT https://t.co/1XyLaGkcaN",,,,,
162,861134,324481,3,0.45,0.0,1,no_action_observed,@AmazonHelp can you dm me please. I have an issue,@324481 Thanks for reaching out to us today and I'm sorry to hear you're having trouble! Use the link provided to DM us! ^KN || @324481 Sorry about that! Here's the link to DM us! https://t.co/1XyLaGkcaN,,,,,
163,1113536,382810,2,0.7,1.0,0,silence_after_action,@AmazonHelp i didnt recive my package can i get a refund the seller is not responding,@382810 Sorry to hear this. Have you tried contacting the seller through the order on your account. ^PK,,,,,
164,2184781,154471,2,0.85,0.0,1,no_action_observed,@AmazonHelp hi! I need some help here... I need to talk with you guys about my account. Please send me a DM.,"@154471 Hello, Kathleen. We'd love to help if we can. If you would prefer to DM us, you can. Just click below. ^AL https://t.co/1XyLaGkcaN",,,,,
165,989002,318369,7,1.0,1.0,1,neutral_reaction,"Biggest fraud ever in online shopping,promised 3 times that faulty product will be picked up bt no responese @115850 @4031 https://t.co/WFnL2ggTMi || @115850 @4031 Pls dont buy any product from amazon or u will be the sufferer @115850 || @AmazonHelp I have shared my details 3 times already",@318369 Sorry to know about the pickup issue. Please share your details as requested via DM and we'll have the concern checked. ^KA || @318369 the link shared via DM and we'll reach out to you. (2/2) ^GK || @318369 I just checked and we haven't received your details yet. Request you to resubmit your details in (1/2) ^GK || @318369 Seems like you've had an unpleasant experience with us. Could you elaborate so that I can assist you accordingly? ^AU,,,,,
166,1605135,492401,2,0.4,0.0,0,no_action_observed,"いつも間にかモヤさまがAmazonプライムにきてる！　モヤモヤさまぁ～ず2のシーズン1！

モヤモヤさまぁ～ず2 Season1 Amazonビデオ ~ さまぁ～ず https://t.co/3qWmgBAwE1",@492401 きてます！ぜひまったりゆっくりお楽しみください😚🎉　MH,,,,,
167,460023,224306,3,1.0,1.0,0,neutral_reaction,"oh oh OHHH false alarm, my package has been delayed to tomorrow or even after my birthday!! thanks!, love u @115821 😘 || @AmazonHelp lmao just let me have the stuff i ordered, my guy","@224306 Hey Kennedy, I'm glad you've been updated on the status of your package. But, also very sorry it's delayed! Please let us know if we can help in any way. And, have a wonderful birthday! ^PF",,,,,
168,1578308,486087,2,0.75,0.0,1,no_action_observed,@115821 needs to be fixed pronto. not a minor oversight.  even $100 a big deal to many ppl.  Cust. since 2004 &amp; never been so disappointed.,@486087 I replied to your Direct Message. ^SJ,,,,,
169,1767527,531480,7,0.45,1.0,1,negative_reaction,"Honestly let down with @AmazonHelp  and ther services that they poorly provided me. || @AmazonHelp My recent purchase came in a busted box with the wrong size shoe and the shoe looked used and gross! || @AmazonHelp If you could direct message me I️ can give more details || @AmazonHelp No, they were prime shipping and sold by amazon","@531480 I'm sorry for the trouble! Without revealing account details, could you tell us more about the issue? ^LJ || @531480 We're unable to access account info over social media, even in a DM. Were the shoes sold by Amazon or a third party? ^CH || @531480 Sorry it arrived in that condition. We'd be happy to review your options here: https://t.co/EKXRLsnxJu ^AF",,,,,
170,418435,214833,4,1.0,0.0,0,negative_reaction,"@115850 hv a return pickup scheduled in afternoon but unfortunately hv to go to a doc at that time. Plz help to reschedule. Thanks || @AmazonHelp He came just 4 hours early for the pickup...anyways...problem solved on its own :D 
Thanks!","@214833 Sorry for the trouble, Aishwarya. Please connect with our support team here: https://t.co/00q4Sqj9zL for assistance. ^KA || @214833 You're welcome. Thanks for keeping us posted. ^GK",,,,,
171,2621028,740587,5,0.75,1.0,0,positive_reaction,"Thank you @115830 . This was exactly what I wanted to arrive today. Not only smashed into several pieces, but evidently wrapped up after fact as there were shards of pottery in the tape! Not particularly impressed. https://t.co/2JQKiUjsM7 || @AmazonHelp Order seems to be placed with Mason Cash but it appears on my order list as sold by Amazon. || @AmazonHelp Ill be returning it, without question, but just wanted to highlight the delivery because I cut my hand on the ceramic broken in the packaging - usually Amazon is very reliable but this isnt great.","@740587 Oh no Robyn. Sorry to see your order arrived like this. Did you place the order with us or a seller? ^ES || @740587 We want our team to investigate this further with you. Please send us your details using the following, secure, link: https://t.co/PsRv8NyhXB ^GR",,,,,
172,1737617,201488,6,0.75,0.0,1,negative_reaction,@115850 This is strange case of myself receiving a message saying a transaction has been done on AmazonPrime Mem. for an amount of 10.99$ || @AmazonHelp Shared my details via DM. || @AmazonHelp I can't see the response.,@201488 Sorry for the unexpected charge! Do you have an https://t.co/nUUp5MLhYl account? Please let us know! ^AB || @201488 We have responded to your query over DM. Kindly check. ^SY || @201488 We have responded to your query over DM. I request you to kindly check once again. ^SY,,,,,
173,582618,257366,16,1.0,0.0,1,negative_reaction,"@115850 @AmazonHelp I paid RS 100/- and RS 999/- for prime. To make sure my package reaches in the shortest period. What I see you have rescheduled my delivery on your own without my confirmation. Kindly deliver my package asap || @AmazonHelp I would be happy if you take some pain and identify what has happened. I have shared the tracking details in DM || @AmazonHelp I have DM the details || @AmazonHelp Kindly help asap. || @AmazonHelp Kindly check my details and let me know
After paying I shouldn't drop mails to 10 places and follow up. || @AmazonHelp Sent || @AmazonHelp I have shared the details, I m really upset that I rcd a new message that your delivery is delayed by 4 days. @139570 pls interfere || @AmazonHelp Hope you are really concerned about the customer extra payment and his service related issue. If you would have then I would have received the package. But I m regretting a lot why I paid for prime. || @AmazonHelp You can keep saying that
What will I do I can't understand","@257366 I'm sorry to know you're facing issues with the delivery of your order. Please connect with our support team here: https://t.co/vlvfJr4nN9 and we'll help you at the earliest. 1/2 ^HS || @257366 Please don't provide your tracking details, we consider it to be personal information. Our page is visible to the public. 2/2 ^HS || @257366 We've responded to you over DM kindly check and reply. ^MN || @257366 Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG || @257366 If you've shared your details, we'll connect with you soon. Keep an eye on your mailbox. ^AS || @257366 Thanks for confirming. We'll reach out to you soon with an update. ^SG || @257366 I understand that you're excited to get your hands on the new mobile. Please be informed that our team is working on your issue to get it resolved at the earliest. Appreciate your patience. ^GD",,,,,
174,1753347,528144,4,1.0,0.0,0,positive_reaction,Hey @115830 Driver dropped a parcel with my neighbour today. Told him there shd be 2 but he cdn’t find the other. What shd I do now? || @AmazonHelp Thank you || @AmazonHelp Book now showing as delivered on my account - no sign of it.,@528144 I'm sorry you didn't receive your whole order. Give us a call and we'll get you taken care of.  https://t.co/JzP7hlA23B ^EM,,,,,
175,19440,120317,6,0.6,0.0,1,positive_reaction,@115850 want to be the Amazon retailer of grocery in dehradun . Please help me || @AmazonHelp Ok thank u || @AmazonHelp Ok thank for helping.,"@120317 In this case our Seller Support team can help you. You can connect with them here: https://t.co/navhkVs753 . -Bikram || @120317 We've responded to your query via DM, please check. ^HA || @120317 You're welcome, Aleema. Do let us know if you need any further assistance. ^SY",,,,,
176,2926326,809666,5,0.7,0.0,0,negative_reaction,"@AmazonHelp, it says my package was delivered on Saturday but I never got it. Thanks. || @AmazonHelp UPS Tracking ID 1Z9Y97E34407652144 || @AmazonHelp This issue is resolved.  Thanks. It also helped me decide to renew my Prime membership based on the customer service.","@809666 Oh no! Can you please clarify who the carrier was? We want to help! ^BA || @809666 I'm so sorry you have yet to receive your order, Alyssa. Please reach out to us via phone or chat for available options: https://t.co/hApLpMlfHN ^JP",,,,,
177,183557,159167,3,1.0,1.0,0,positive_reaction,"@115850 Dear amazon my item has been delivered to somewhere else, instead of delivering it to me. No response.
#HateAmazon #BadService https://t.co/qaKFHeybtJ || @AmazonHelp Thanks Amazon, I received now without my signature on receiving receipt.",@159167 Sorry for the trouble Ravi. Kindly report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,,,,,
178,888340,330925,23,0.6,1.0,1,negative_reaction,"@AmazonHelp When replying i'm getting the same revert again and again. I donno wht d hell of a service is dis. Same mails throughout. || @115821 Is this wht u call customer service? I've ordered something frm Amazon and without my consent you've cancelled the order and initiated refund. Who askd u to do so? || @AmazonHelp M from India and i'm unable to enter my contact details since India is not in the country list provided there || @AmazonHelp Gud resolution for customers. Resolution and sharing the feedback. Didn't expect such a response from you || @AmazonHelp And your reply is not at all appreciated. Either provide a resolution or compensate it. I don't want any appologies from anyone of you. Each one is saying different things. || @AmazonHelp One said it ws bcos of shortage in product another one told it ws the seller part. Now wht shud we customers do if you have internal probs? || @AmazonHelp Details given. Awaiting for your revert at the earliest. || @AmazonHelp Received a mail stating that it was a pricing issue. Now what should i do for that? That's not my concern. It was published in your merchandise and i did a spot CC transaction. I need the product and i don't want to hear your silly excuses. || @AmazonHelp I'm not understanding and yes i'm hell upset. Didn't expect such a nasty service from you. If it was a pricing issue then its ur fault and i want that product. Atleast provide a resolution for me. Even twitter team is not helping me. Shameful || @AmazonHelp I've already replied and they are saying that they can only apologise. I mean wht the hell of a service is this? You made a mistake and without ckmpensating or giving the product wht vil i do with ur apology? || @AmazonHelp Resolution?? Was that a resolution? You call that a resolution? Apology is a resolution?? I don't think so. || @AmazonHelp I'm so much frustrated because of you. Now because of your lame response i'm going further ahead. || @AmazonHelp Gr8! Go ahead, descending frm faith.","@330925 As said earlier the resolution provided over the email is the best we can offer. I'm sorry we'll not be able to provide any further insight on this. ^SH || @330925 Could you please help us with the image of the error you're encountering while you enter the contact details for a call request. ^SU || @330925 Apologies for the miscommunication, please reach out to us via the link: https://t.co/rS49hgaADF and we'll assist you accordingly. ^SU || @330925 We are following up with your concern via DM. You'll receive a reply from us soon. ^MP || @330925 We'd like to have this checked. Please fill in your details here: https://t.co/beaaDm0muc, we'll look into it and reach out to you. ^MO || @330925 I've checked and can confirm that we haven't received your details. Once we receive your details through the link provided earlier, we'll have the issue checked for you. ^AR || @330925 I get you being upset. Kindly reply to the mail sent to you by our team here: https://t.co/8DAc10S7ww. Appreciate your understanding ^MN || @330925 Twitter being social media platform we wouldn't have access to your account. So, kindly reply to the correspondence sent by our team so that we can resolve the issue. ^MN || @330925 I understand your concern. However, the resolution provided to you over the email is the best we could offer at this point of time. You may reply to the latest correspondence from our team with your insight for further assistance. ^GD || @330925 I get that you're upset. However, as mentioned earlier we wouldn't be able to access your account on Twitter. Please reply to the email you received from us for further assistance. ^BV",,,,,
179,643734,272837,43,0.6,1.0,0,negative_reaction,"@AmazonHelp I have replied, had a chat with your representative.lost in transit is the new response. I pity your organisation. Can't even give a reason || @AmazonHelp @1840 The new reason I got is Lost in transit. Why the hell you were telling till now that I refused? Shame on you @AmazonHelp @115851 @1840 || @AmazonHelp If you ever sat me to place a new order, ******** be ashamed of yourself. I am asking what is the reason behind this undeliverable status. || @AmazonHelp Don't you understand?Does anyone have some Brians in there?I am asking for reason and u r telling me to placeorder again @115851 @1840 || @AmazonHelp Who wants your package now. When the event is already over.I m not going to pay a single penny to amazon anymore. Getlost @115850 @1840 || @AmazonHelp To be clear received the mail not product OK!! I am mot going to pay for it anyways. #nomoreAmazon. @115850 @115851 @1840 || @AmazonHelp Then why I received the mail now that it is out for delivery? You r not making sense. @115851 @1840 || @AmazonHelp R u stupid?how many times u copy paste this?Do u have ur all senses working?Go thrgh the entire conversation and respond @115851 @1840 || @AmazonHelp I won't. Let the delivery person come and deliver. I m not going to pay him. Let's see what he will do. || @AmazonHelp I fild d form like 1hr ago. No reply yet. I still didn't get the answer. Why exactly it was not delivered on 11th Oct @115851 @1840 || @AmazonHelp Shortly?? Means some 5-6 yrs? @115850 @115851 @1840 || @AmazonHelp I have patience but you don't have a proper process. Set your organisation first @115850 @115851 @1840 || @AmazonHelp Jst answer my qustn. I proms i wil nvr evr buy anything from @115850 again. Wil nvr dstrb u. @115851 @1840 || @AmazonHelp Just check the whole conversation. How many times u said will get back earliest, shortly etc., @115851 @1840 || @AmazonHelp See i am right. It's been 1.5 hrs and no response. Such a stupid company and stupid employees. @115850 @115851 @1840 || @AmazonHelp Same message again. U don't change really do u. Try to improve a little. @115851 @1840 https://t.co/acXLUqHMI9 || @AmazonHelp I m not asking anything. Tell me why it was not delivered on 11th of October. Whose mistake it was? And how u r gng to pay for ur mistake? || @AmazonHelp You just give me that single answer as I promised earlier, would never disturb u would nvr use Amazon again. I swear. ok! Just whose mistake || ""Undeliverable due to unspecified reasons"" aftr 24hrs srchng fr rsn bhnd not delvrng, Amazon responded with ths. @AmazonHelp @1840 https://t.co/LEA9ma4flA || @AmazonHelp I asked why it was not delivered. Who has to take responsibility. It was a gift. Check the order (gift wrap) i was embarrassed. @1840 || @AmazonHelp So I cannot depend on you anymore. I shldnt believe you. || @AmazonHelp Jst let me know the reason I would never order anything from you again. Will delete the account and will use @118702 @44036 || @AmazonHelp No need to reinitiate. Tell me what is that unspecified reason. @115851 @1840 Even if you don't know the reason. Accept openly. || @AmazonHelp Undeliverable due to unspecified reason. Is that what you call a reason?? If yes please let me know @115851 @1840 https://t.co/qUe03TMNC3","@272837 We've sent you a correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc119Io4 and revert. ^EM || @272837 I'm sorry for the inconvenience due to recent instances. Kindly place a new order for the item and I'm 1/2 ^SH || @272837 positive your package will be delivered. 2/2 ^SH || @272837 I'm sorry the order got canceled. Unfortunately the order canceled cannot be re-instated. (1/3)^HR || @272837 You received an email with reasons in this regard. Alternatively, you may find the same here: https://t.co/NTkrxpaAj9. (2/3)^HR || @272837 I'll surely forward your comments to the teams internally so they can look into it.(3/3)^HR || @272837 Apologies for the ordeal. Orders cancelled are followed by an email with the reason for cancellation. Kindly refer. ^PS || @272837 Sorry for the miscommunication. If you don't need the order anymore, please reject it over call or at time of delivery. ^GS || @272837 We'd like to get this checked. Please share your details here: https://t.co/GIJyeY99fq &amp; I'll contact you soon. ^PS || @272837 Please wait for an update as our team would check the information and get back to you shortly. ^VM || @272837 We're working on this and we'll get back to you soon. Appreciate your patience. ^PS || @272837 Sorry you feel that way. We are working on it. We will get back to you with an update at the earliest. ^HR || @272837 We'll get back to you at the earliest and assist you accordingly. ^VR || @272837 The resolution provided in the email is the best we could offer. Appreciate your understanding here. ^CB || @272837 Sorry for the hassle. As it is returning we'll not be able to reinstate it. Please place a new order. ^HN || @272837 the canceled order. Request you to place a fresh order. (2/2) ^JS || @272837 In such case, you must've been notified with an email correspondence. I'm afraid to say that we cannot re initiate (1/2) ^JS || @272837 Narendra, you should've received an email with the reason for cancellation, kindly  take a look. ^MS || @272837 I understand your concern, Narendra. Please revert to the email you've received from us. I'll reach out to you. ^HD",,,,,
180,343065,197674,9,0.6,0.0,0,negative_reaction,"@115850 Please tell me if you can help or not. || @AmazonHelp Then its time you change your policies.. Really, Pathetic service from Amazon || @AmazonHelp You dont know how upset I am, i finally found a phone that was perfect for me, and your seller and your policy fooled me. 
You will understand only when this will happen with you. || @AmazonHelp What I am saying is, you and your seller fooled me, due to which I wanted to exchange it. But you cannot think of anything to change the policy or help your customer. || @AmazonHelp I am sure, you can contact the seller and ask them to exchange the product, but you will not do it.","@197674 As mentioned earlier, once an order is placed, we wouldn't be able to make any changes to it. ^KA || @197674 I get you being upset. I'll be sure to forward your feedback internally. ^MK || @197674 Returns &amp; replacements are an available option for mobiles under return window period in case, you have received a damaged or defective device. Remorse returns are not accepted. Policy can be referred here: https://t.co/gYYDFKUNPY ^MJ || @197674 We're sorry for the experience, Rahul. But unfortunately, remorse returns are not accepted and we will not be able to communicate with seller asking to exchange the product. Your understanding in this regard will be highly appreciated. ^SM",,,,,
181,950260,345385,4,1.0,0.0,1,positive_reaction,@115821 has the worst delivery service. They have contractors that are rude and lazy. Where is the customer service training? || @AmazonHelp Thank u for getting back to me so quickly. May I send a private message? Long story,"@345385 This certainly isn't what we like to hear, Liz! We'd like to help. Do you care to tell us more about what happened? HC || @345385 We have your DM and we'll be replying shortly. ^EP",,,,,
182,928374,340279,2,0.6,0.0,0,no_action_observed,"Is it me, or is @115833 getting stupider by the day?",@340279 This isn't the experience we want you to have! Please let us know more about what's going on. No account details please! ^BH,,,,,
183,908458,178702,4,1.0,1.0,0,silence_after_action,@115821 I'm fairly certain that my account was hacked- the email address was unrecognizable and then after a password reset all my info is || @115821 gone. There is a strange email address locked in now for my normal log in page (on my phone and computer),"@178702 (2/2) e-mail address associated with your account has been changed? If so, please reach us here: https://t.co/jzvkhdlrK5 ^MV || @178702 I'm sorry to hear you're experiencing account troubles! To confirm, have you received an e-mail confirming the (1/2) ^MV",,,,,
184,2964021,340688,5,0.85,0.0,0,neutral_reaction,"@115821 You Suck!!!!Been waiting 2 weeks for an item and now it's not available??
#BitOffMoreThanUCanChew  
Company || @AmazonHelp Forget It. I'm Done With Amazon. || @AmazonHelp I got a refund, I wanted what I bought on your site, long ago","@340688 I'm sorry for the frustration with your order! Have you had a chance to reach out to us via phone or chat? We want to make sure you get your package!  ^AR || @340688 I understand the frustration, Sherry! We want to make sure you receive what you've paid for though! I hope you give us an opportunity to help out and make this right! Let us know! ^FR",,,,,
185,127925,144756,2,0.6,0.0,0,no_action_observed,"@116875 ya llego el pedido, ahora nada más esperar a que llegue el otro
😂 😂
Buen servicio https://t.co/Aya4ndedxD","@144756 ¡Perfecto, Manuel! 😊 ¿Ya sabes cuándo la verás? 😀 ^JQ",,,,,
